"file","row_index","key"
"all-translations.csv","15742","No remote repositories found."
"all-translations.csv","15743","Provide repository URL"
"all-translations.csv","15744","Provide repository URL or pick a repository source."
"all-translations.csv","15745","recently opened"
"all-translations.csv","15746","remote sources"
"all-translations.csv","15747","Repository name"
"all-translations.csv","15748","Repository name (type to search)"
"all-translations.csv","15753","

Are you sure you want to discard ALL changes in {0} files?"
"all-translations.csv","15754","

Are you sure you want to discard changes in '{0}'?"
"all-translations.csv","15755","""{0}"" has fingerprint ""{1}"""
"all-translations.csv","15756","[main] Log level: {0}"
"all-translations.csv","15757","[main] Skipped found git in: ""{0}"""
"all-translations.csv","15758","[main] Using git ""{0}"" from ""{1}"""
"all-translations.csv","15759","[main] Validating found git in: ""{0}"""
"all-translations.csv","15762","{0} (Deleted)"
"all-translations.csv","15763","{0} (Index)"
"all-translations.csv","15764","{0} (Intent to add)"
"all-translations.csv","15765","{0} (Ours)"
"all-translations.csv","15766","{0} (Theirs)"
"all-translations.csv","15767","{0} (Type changed)"
"all-translations.csv","15768","{0} (Untracked)"
"all-translations.csv","15769","{0} (Working Tree)"
"all-translations.csv","15771","{0} characters over {1} in current line"
"all-translations.csv","15772","{0} Checkout detached..."
"all-translations.csv","15773","{0} Commit"
"all-translations.csv","15774","{0} Commit (Amend)"
"all-translations.csv","15775","{0} Commit & Push"
"all-translations.csv","15776","{0} Commit & Sync"
"all-translations.csv","15777","{0} Continue"
"all-translations.csv","15778","{0} Create new branch from..."
"all-translations.csv","15779","{0} Create new branch..."
"all-translations.csv","15780","{0} day"
"all-translations.csv","15781","{0} day ago"
"all-translations.csv","15782","{0} days"
"all-translations.csv","15783","{0} days ago"
"all-translations.csv","15784","{0} deletion{1}"
"all-translations.csv","15785","{0} deletions{1}"
"all-translations.csv","15786","{0} Fetch all remotes"
"all-translations.csv","15787","{0} file changed"
"all-translations.csv","15788","{0} files changed"
"all-translations.csv","15789","{0} hour"
"all-translations.csv","15790","{0} hour ago"
"all-translations.csv","15791","{0} hours"
"all-translations.csv","15792","{0} hours ago"
"all-translations.csv","15793","{0} hr"
"all-translations.csv","15794","{0} hr ago"
"all-translations.csv","15795","{0} hrs"
"all-translations.csv","15796","{0} hrs ago"
"all-translations.csv","15797","{0} insertion{1}"
"all-translations.csv","15798","{0} insertions{1}"
"all-translations.csv","15799","{0} min"
"all-translations.csv","15800","{0} min ago"
"all-translations.csv","15801","{0} mins"
"all-translations.csv","15802","{0} mins ago"
"all-translations.csv","15803","{0} minute"
"all-translations.csv","15804","{0} minute ago"
"all-translations.csv","15805","{0} minutes"
"all-translations.csv","15806","{0} minutes ago"
"all-translations.csv","15807","{0} mo"
"all-translations.csv","15808","{0} mo ago"
"all-translations.csv","15809","{0} month"
"all-translations.csv","15810","{0} month ago"
"all-translations.csv","15811","{0} months"
"all-translations.csv","15812","{0} months ago"
"all-translations.csv","15813","{0} mos"
"all-translations.csv","15814","{0} mos ago"
"all-translations.csv","15816","{0} sec"
"all-translations.csv","15817","{0} sec ago"
"all-translations.csv","15818","{0} second"
"all-translations.csv","15819","{0} second ago"
"all-translations.csv","15820","{0} seconds"
"all-translations.csv","15821","{0} seconds ago"
"all-translations.csv","15822","{0} secs"
"all-translations.csv","15823","{0} secs ago"
"all-translations.csv","15824","{0} Sync Changes{1}{2}"
"all-translations.csv","15825","{0} week"
"all-translations.csv","15826","{0} week ago"
"all-translations.csv","15827","{0} weeks"
"all-translations.csv","15828","{0} weeks ago"
"all-translations.csv","15829","{0} wk"
"all-translations.csv","15830","{0} wk ago"
"all-translations.csv","15831","{0} wks"
"all-translations.csv","15832","{0} wks ago"
"all-translations.csv","15833","{0} year"
"all-translations.csv","15834","{0} year ago"
"all-translations.csv","15835","{0} years"
"all-translations.csv","15836","{0} years ago"
"all-translations.csv","15837","{0} yr"
"all-translations.csv","15838","{0} yr ago"
"all-translations.csv","15839","{0} yrs"
"all-translations.csv","15840","{0} yrs ago"
"all-translations.csv","15841","$(info) Remote ""{0}"" has no tags."
"all-translations.csv","15842","$(info) This repository has no stashes."
"all-translations.csv","15843","$(info) This repository has no tags."
"all-translations.csv","15844","$(info) This repository has no worktrees."
"all-translations.csv","15845","A branch named ""{0}"" already exists"
"all-translations.csv","15846","A git repository was found in the parent folders of the workspace or the open file(s). Would you like to open the repository?"
"all-translations.csv","15848","Add a new remote..."
"all-translations.csv","15849","Add Remote"
"all-translations.csv","15850","Add remote from {0}"
"all-translations.csv","15851","Add remote from URL"
"all-translations.csv","15852","Add to Workspace"
"all-translations.csv","15853","All Repositories"
"all-translations.csv","15855","Always Pull"
"all-translations.csv","15856","Always Replace Local Tag(s)"
"all-translations.csv","15857","Are you sure you want to continue connecting?"
"all-translations.csv","15858","Are you sure you want to create an empty commit?"
"all-translations.csv","15859","Are you sure you want to DELETE the {0} untracked files?{1}"
"all-translations.csv","15860","Are you sure you want to DELETE the following untracked file: '{0}'?{1}"
"all-translations.csv","15861","Are you sure you want to discard ALL changes in {0} files?

This is IRREVERSIBLE!
Your current working set will be FOREVER LOST if you proceed."
"all-translations.csv","15862","Are you sure you want to discard changes in '{0}'?"
"all-translations.csv","15863","Are you sure you want to drop ALL stashes? There are {0} stashes that will be subject to pruning, and MAY BE IMPOSSIBLE TO RECOVER."
"all-translations.csv","15864","Are you sure you want to drop ALL stashes? There is 1 stash that will be subject to pruning, and MAY BE IMPOSSIBLE TO RECOVER."
"all-translations.csv","15865","Are you sure you want to drop the stash: {0}?"
"all-translations.csv","15866","Are you sure you want to restore '{0}'?"
"all-translations.csv","15867","Are you sure you want to restore ALL {0} files?"
"all-translations.csv","15868","Are you sure you want to stage {0} files with merge conflicts?"
"all-translations.csv","15869","Are you sure you want to stage {0} with merge conflicts?"
"all-translations.csv","15870","Ask Me Later"
"all-translations.csv","15871","Branch ""{0}"" already exists"
"all-translations.csv","15872","Branch name"
"all-translations.csv","15873","Branch name needs to match regex: {0}"
"all-translations.csv","15875","Can't force push refs to remote. The tip of the remote-tracking branch has been updated since the last checkout. Try running ""Pull"" first to pull the latest changes from the remote branch first."
"all-translations.csv","15876","Can't push refs to remote. Try running ""Pull"" first to integrate your changes."
"all-translations.csv","15877","Can't undo because HEAD doesn't point to any commit."
"all-translations.csv","15880","Checking Out Changes..."
"all-translations.csv","15882","Choose a folder to clone {0} into"
"all-translations.csv","15883","Choose a repository"
"all-translations.csv","15884","Choose Folder..."
"all-translations.csv","15885","Choose which repository to clone"
"all-translations.csv","15886","Choose which repository to publish"
"all-translations.csv","15887","Clear whitespace characters"
"all-translations.csv","15888","Clone from {0}"
"all-translations.csv","15889","Clone from URL"
"all-translations.csv","15890","Cloning git repository ""{0}""..."
"all-translations.csv","15892","Commit & Push Changes"
"all-translations.csv","15893","Commit & Sync Changes"
"all-translations.csv","15894","Commit Anyway"
"all-translations.csv","15895","Commit Changes"
"all-translations.csv","15896","Commit Changes on ""{0}"""
"all-translations.csv","15897","Commit Changes to New Branch"
"all-translations.csv","15898","Commit Hash"
"all-translations.csv","15899","Commit message"
"all-translations.csv","15900","Commit operation was cancelled due to empty commit message."
"all-translations.csv","15901","Commit to a New Branch"
"all-translations.csv","15902","Commit to New Branch & Push Changes"
"all-translations.csv","15903","Commit to New Branch & Synchronize Changes"
"all-translations.csv","15905","Committing & Pushing Changes..."
"all-translations.csv","15906","Committing & Synchronizing Changes..."
"all-translations.csv","15907","Committing Changes to New Branch..."
"all-translations.csv","15908","Committing Changes..."
"all-translations.csv","15909","Committing to New Branch & Pushing Changes..."
"all-translations.csv","15910","Committing to New Branch & Synchronizing Changes..."
"all-translations.csv","15911","Conflict: Added By Them"
"all-translations.csv","15912","Conflict: Added By Us"
"all-translations.csv","15913","Conflict: Both Added"
"all-translations.csv","15914","Conflict: Both Deleted"
"all-translations.csv","15915","Conflict: Both Modified"
"all-translations.csv","15916","Conflict: Deleted By Them"
"all-translations.csv","15917","Conflict: Deleted By Us"
"all-translations.csv","15918","Continue Merge"
"all-translations.csv","15919","Continue Rebase"
"all-translations.csv","15920","Continuing Merge..."
"all-translations.csv","15921","Continuing Rebase..."
"all-translations.csv","15922","Copy Commit Hash"
"all-translations.csv","15923","Could not clone your repository as Git is not installed."
"all-translations.csv","15924","Create Empty Commit"
"all-translations.csv","15926","Current commit message only contains whitespace characters"
"all-translations.csv","15927","Delete All {0} Files"
"all-translations.csv","15928","Delete Branch"
"all-translations.csv","15929","Delete File"
"all-translations.csv","15931","Discard 1 Tracked File"
"all-translations.csv","15932","Discard All {0} Files"
"all-translations.csv","15933","Discard All {0} Tracked Files"
"all-translations.csv","15934","Discard File"
"all-translations.csv","15935","Don't Pull"
"all-translations.csv","15936","Don't Show Again"
"all-translations.csv","15937","Download Git"
"all-translations.csv","15939","Enables the following features: {0}"
"all-translations.csv","15940","Failed to authenticate to git remote:

{0}"
"all-translations.csv","15941","Failed to authenticate to git remote."
"all-translations.csv","15942","Failed to delete using the Recycle Bin. Do you want to permanently delete instead?"
"all-translations.csv","15943","Failed to delete using the Trash. Do you want to permanently delete instead?"
"all-translations.csv","15944","File ""{0}"" was deleted by them and modified by us.

What would you like to do?"
"all-translations.csv","15945","File ""{0}"" was deleted by us and modified by them.

What would you like to do?"
"all-translations.csv","15946","Force Checkout"
"all-translations.csv","15947","Force Delete"
"all-translations.csv","15949","Git Blame Information"
"all-translations.csv","15950","Git error"
"all-translations.csv","15951","Git History"
"all-translations.csv","15952","Git Local Changes (Index)"
"all-translations.csv","15953","Git Local Changes (Working Tree)"
"all-translations.csv","15955","Git repositories were found in the parent folders of the workspace or the open file(s). Would you like to open the repositories?"
"all-translations.csv","15956","Git: {0}"
"all-translations.csv","15957","Hard wrap all lines"
"all-translations.csv","15958","Hard wrap line"
"all-translations.csv","15959","HEAD version of ""{0}"" is not available."
"all-translations.csv","15961","in {0}"
"all-translations.csv","15963","Incoming Changes"
"all-translations.csv","15964","Incoming Changes (added)"
"all-translations.csv","15965","Incoming Changes (deleted)"
"all-translations.csv","15966","Incoming Changes (modified)"
"all-translations.csv","15967","Incoming Changes (renamed)"
"all-translations.csv","15968","Index Added"
"all-translations.csv","15969","Index Copied"
"all-translations.csv","15970","Index Deleted"
"all-translations.csv","15971","Index Modified"
"all-translations.csv","15972","Index Renamed"
"all-translations.csv","15973","Initialize Repository"
"all-translations.csv","15974","Intent to Add"
"all-translations.csv","15975","Intent to Rename"
"all-translations.csv","15976","Invalid branch name"
"all-translations.csv","15977","It looks like the current branch ""{0}"" might have been rebased. Are you sure you still want to pull into it?"
"all-translations.csv","15978","It looks like the current branch might have been rebased. Are you sure you still want to pull into it?"
"all-translations.csv","15979","It's not possible to change the commit message in the middle of a rebase. Please complete the rebase operation and use interactive rebase instead."
"all-translations.csv","15980","Keep Our Version"
"all-translations.csv","15981","Keep Their Version"
"all-translations.csv","15982","Learn More"
"all-translations.csv","15984","Manage Unsafe Repositories"
"all-translations.csv","15985","Merge Changes"
"all-translations.csv","15987","Message ({0} to commit on ""{1}"")"
"all-translations.csv","15988","Message ({0} to commit)"
"all-translations.csv","15989","Message (commit on ""{0}"")"
"all-translations.csv","15990","Migrate Changes"
"all-translations.csv","15992","Move to Recycle Bin"
"all-translations.csv","15993","Move to Trash"
"all-translations.csv","15995","no"
"all-translations.csv","15996","No"
"all-translations.csv","15997","No hunk found at cursor position."
"all-translations.csv","15998","No rebase in progress."
"all-translations.csv","15999","Not Committed Yet"
"all-translations.csv","16000","Not Committed Yet (Staged)"
"all-translations.csv","16002","OK"
"all-translations.csv","16003","OK, Don't Ask Again"
"all-translations.csv","16004","OK, Don't Show Again"
"all-translations.csv","16006","Open Commit"
"all-translations.csv","16007","Open Comparison"
"all-translations.csv","16008","Open File"
"all-translations.csv","16009","Open Git Log"
"all-translations.csv","16010","Open in current window"
"all-translations.csv","16011","Open in new window"
"all-translations.csv","16012","Open in New Window"
"all-translations.csv","16013","Open Merge"
"all-translations.csv","16014","Open Repositories In Parent Folders"
"all-translations.csv","16015","Open Repository"
"all-translations.csv","16016","Open Settings"
"all-translations.csv","16017","Optionally provide a stash message"
"all-translations.csv","16019","Pick a branch to pull from"
"all-translations.csv","16020","Pick a provider to publish the branch ""{0}"" to:"
"all-translations.csv","16021","Pick a remote to publish the branch ""{0}"" to:"
"all-translations.csv","16022","Pick a remote to pull the branch from"
"all-translations.csv","16023","Pick a remote to remove"
"all-translations.csv","16024","Pick a repository to mark as safe and open"
"all-translations.csv","16025","Pick a repository to open"
"all-translations.csv","16026","Pick a repository to reopen"
"all-translations.csv","16027","Pick a stash to apply"
"all-translations.csv","16028","Pick a stash to drop"
"all-translations.csv","16029","Pick a stash to pop"
"all-translations.csv","16030","Pick a stash to view"
"all-translations.csv","16031","Pick workspace folder to initialize git repo in"
"all-translations.csv","16032","Please check out a branch to push to a remote."
"all-translations.csv","16033","Please clean your repository working tree before checkout."
"all-translations.csv","16034","Please provide a commit message"
"all-translations.csv","16035","Please provide a message to annotate the tag"
"all-translations.csv","16036","Please provide a new branch name"
"all-translations.csv","16037","Please provide a remote name"
"all-translations.csv","16038","Please provide a tag name"
"all-translations.csv","16039","Please provide a worktree name"
"all-translations.csv","16040","Please provide the commit hash"
"all-translations.csv","16041","Publish Branch"
"all-translations.csv","16044","Publish to {0}"
"all-translations.csv","16045","Publish to..."
"all-translations.csv","16053","Regenerate Branch Name"
"all-translations.csv","16054","Remote ""{0}"" already exists."
"all-translations.csv","16055","Remote branch at {0}"
"all-translations.csv","16056","remote branches"
"all-translations.csv","16057","Remote name"
"all-translations.csv","16058","Remote name format invalid"
"all-translations.csv","16059","Remote tag at {0}"
"all-translations.csv","16060","Reopen Closed Repositories"
"all-translations.csv","16061","Replace Local Tag(s)"
"all-translations.csv","16062","Restore All {0} Files"
"all-translations.csv","16063","Restore File"
"all-translations.csv","16064","Save All & Commit Changes"
"all-translations.csv","16065","Save All & Stash"
"all-translations.csv","16066","Select a branch or tag to checkout"
"all-translations.csv","16067","Select a branch or tag to merge from"
"all-translations.csv","16068","Select a branch to checkout in detached mode"
"all-translations.csv","16069","Select a branch to create the new worktree from"
"all-translations.csv","16070","Select a branch to delete"
"all-translations.csv","16071","Select a branch to rebase onto"
"all-translations.csv","16072","Select a ref to create the branch from"
"all-translations.csv","16073","Select a remote branch to delete"
"all-translations.csv","16074","Select a remote tag to delete"
"all-translations.csv","16075","Select a remote to delete a tag from"
"all-translations.csv","16076","Select a remote to fetch"
"all-translations.csv","16077","Select a tag to delete"
"all-translations.csv","16078","Select a worktree to delete"
"all-translations.csv","16079","Select as Repository Destination"
"all-translations.csv","16080","Select as Worktree Destination"
"all-translations.csv","16081","Show Changes"
"all-translations.csv","16082","Show Command Output"
"all-translations.csv","16083","Staged Changes"
"all-translations.csv","16084","Stash & Checkout"
"all-translations.csv","16085","Stash Anyway"
"all-translations.csv","16086","Stash message"
"all-translations.csv","16087","Stashed Changes"
"all-translations.csv","16088","Successfully pushed."
"all-translations.csv","16089","Synchronize Changes"
"all-translations.csv","16090","Synchronizing Changes..."
"all-translations.csv","16091","Syncing. Cancelling may cause serious damages to the repository"
"all-translations.csv","16092","Tag at {0}"
"all-translations.csv","16093","Tag name"
"all-translations.csv","16095","The ""{0}"" repository has {1} submodules which won't be opened automatically. You can still open each one individually by opening a file within."
"all-translations.csv","16096","The ""{0}"" repository has {1} worktrees which won't be opened automatically. You can still open each one individually by opening a file within."
"all-translations.csv","16097","The active branch cannot be deleted."
"all-translations.csv","16098","The branch ""{0}"" has no remote branch. Would you like to publish this branch?"
"all-translations.csv","16099","The branch ""{0}"" is not fully merged. Delete anyway?"
"all-translations.csv","16100","The changes are already present in the current branch."
"all-translations.csv","16101","The current branch is not published to the remote. Would you like to publish it to access your changes elsewhere?"
"all-translations.csv","16102","The following file has unresolved diagnostics: '{0}'.

How would you like to proceed?"
"all-translations.csv","16103","The following file has unsaved changes which won't be included in the commit if you proceed: {0}.

Would you like to save it before committing?"
"all-translations.csv","16104","The following file has unsaved changes which won't be included in the stash if you proceed: {0}.

Would you like to save it before stashing?"
"all-translations.csv","16105","The git repositories in the current folder are potentially unsafe as the folders are owned by someone other than the current user."
"all-translations.csv","16106","The git repository at ""{0}"" has too many active changes, only a subset of Git features will be enabled."
"all-translations.csv","16107","The git repository in the current folder is potentially unsafe as the folder is owned by someone other than the current user."
"all-translations.csv","16108","The last commit was a merge commit. Are you sure you want to undo it?"
"all-translations.csv","16109","The new branch will be ""{0}"""
"all-translations.csv","16110","The remote branch of the active branch cannot be deleted."
"all-translations.csv","16111","The repository does not have any changes."
"all-translations.csv","16112","The repository does not have any commits. Please make an initial commit before creating a stash."
"all-translations.csv","16113","The repository does not have any staged changes."
"all-translations.csv","16114","The repository does not have any untracked changes."
"all-translations.csv","16115","The selection range does not contain any changes."
"all-translations.csv","16116","The worktree contains modified or untracked files. Do you want to force delete?"
"all-translations.csv","16117","There are {0} files that have unresolved diagnostics.

How would you like to proceed?"
"all-translations.csv","16118","There are {0} unsaved files.

Would you like to save them before committing?"
"all-translations.csv","16119","There are {0} unsaved files.

Would you like to save them before stashing?"
"all-translations.csv","16120","There are known issues with the installed Git ""{0}"". Please update to Git >= 2.27 for the git features to work correctly."
"all-translations.csv","16121","There are merge conflicts while applying the stash. Please resolve them before committing your changes."
"all-translations.csv","16122","There are merge conflicts. Please resolve them before committing your changes."
"all-translations.csv","16123","There are no available repositories"
"all-translations.csv","16124","There are no available repositories matching the filter"
"all-translations.csv","16125","There are no changes to commit."
"all-translations.csv","16126","There are no changes to stash."
"all-translations.csv","16127","There are no staged changes to commit.

Would you like to stage all your changes and commit them directly?"
"all-translations.csv","16128","There are no staged changes to stash."
"all-translations.csv","16129","There are no stashes in the repository."
"all-translations.csv","16130","There were merge conflicts while cherry picking the changes. Resolve the conflicts before committing them."
"all-translations.csv","16132","This is IRREVERSIBLE!
These files will be FOREVER LOST if you proceed."
"all-translations.csv","16133","This is IRREVERSIBLE!
This file will be FOREVER LOST if you proceed."
"all-translations.csv","16134","This repository has no remotes configured to fetch from."
"all-translations.csv","16135","This will create a Git repository in ""{0}"". Are you sure you want to continue?"
"all-translations.csv","16136","Too many changes were detected. Only the first {0} changes will be shown below."
"all-translations.csv","16137","Type Changed"
"all-translations.csv","16138","Unable to pull from remote repository due to conflicting tag(s): {0}. Would you like to resolve the conflict by replacing the local tag(s)?"
"all-translations.csv","16139","Uncommitted Changes"
"all-translations.csv","16140","Undo merge commit"
"all-translations.csv","16142","Untracked Changes"
"all-translations.csv","16143","Update Git"
"all-translations.csv","16144","View Problems"
"all-translations.csv","16145","Worktree name"
"all-translations.csv","16146","Would you like {0} to [periodically run ""git fetch""]({1})?"
"all-translations.csv","16147","Would you like to add ""{0}"" to .gitignore?"
"all-translations.csv","16148","Would you like to open the cloned repository, or add it to the current workspace?"
"all-translations.csv","16149","Would you like to open the cloned repository?"
"all-translations.csv","16150","Would you like to open the initialized repository, or add it to the current workspace?"
"all-translations.csv","16151","Would you like to open the initialized repository?"
"all-translations.csv","16152","Would you like to publish this repository to continue working on it elsewhere?"
"all-translations.csv","16155","Yes, Don't Show Again"
"all-translations.csv","16157","You are about to commit your changes without verification, this skips pre-commit hooks and can be undesirable.

Are you sure to continue?"
"all-translations.csv","16158","You are about to force push your changes, this can be destructive and could inadvertently overwrite changes made by others.

Are you sure to continue?"
"all-translations.csv","16159","You are trying to commit to a protected branch and you might not have permission to push your commits to the remote.

How would you like to proceed?"
"all-translations.csv","16160","You can restore these files from the Recycle Bin."
"all-translations.csv","16161","You can restore these files from the Trash."
"all-translations.csv","16162","You can restore this file from the Recycle Bin."
"all-translations.csv","16163","You can restore this file from the Trash."
"all-translations.csv","16164","You seem to have git ""{0}"" installed. Code works best with git >= 2"
"all-translations.csv","16165","Your local changes would be overwritten by checkout."
"all-translations.csv","16166","Your repository has no remotes configured to publish to."
"all-translations.csv","16167","Your repository has no remotes configured to pull from."
"all-translations.csv","16168","Your repository has no remotes configured to push to."
"all-translations.csv","16169","Your repository has no remotes."
"all-translations.csv","16508","Continue to GitHub"
"all-translations.csv","16509","Continue to GitHub to create a Personal Access Token (PAT)"
"all-translations.csv","16510","Copy & Continue to {0}"
"all-translations.csv","16511","device code"
"all-translations.csv","16513","GitHub Enterprise Server URI is not a valid URI: {0}"
"all-translations.csv","16515","Having trouble logging in? Would you like to try a different way? ({0})"
"all-translations.csv","16516","local server"
"all-translations.csv","16517","No"
"all-translations.csv","16519","personal access token"
"all-translations.csv","16520","Sign in failed: {0}"
"all-translations.csv","16521","Sign out failed: {0}"
"all-translations.csv","16523","To finish authenticating, navigate to GitHub and paste in the above one-time code."
"all-translations.csv","16524","To finish authenticating, navigate to GitHub to create a PAT then paste the PAT into the input box."
"all-translations.csv","16525","url handler"
"all-translations.csv","16527","You have not yet finished authorizing this extension to use GitHub. Would you like to try a different way? ({0})"
"all-translations.csv","16533","{0} Open on GitHub"
"all-translations.csv","16535","Commit Changes"
"all-translations.csv","16536","Copy Anyway"
"all-translations.csv","16538","Create Fork"
"all-translations.csv","16539","Create GitHub fork"
"all-translations.csv","16540","Create PR"
"all-translations.csv","16541","Creating first commit"
"all-translations.csv","16542","Creating GitHub Pull Request..."
"all-translations.csv","16544","Learn More"
"all-translations.csv","16545","Log level: {0}"
"all-translations.csv","16546","No"
"all-translations.csv","16547","No GitHub remotes found that contain this commit."
"all-translations.csv","16548","No template"
"all-translations.csv","16549","Open on GitHub"
"all-translations.csv","16550","Open PR"
"all-translations.csv","16551","Pick a folder to publish to GitHub"
"all-translations.csv","16552","Publish Branch & Copy Link"
"all-translations.csv","16553","Publishing to a private GitHub repository"
"all-translations.csv","16554","Publishing to a public GitHub repository"
"all-translations.csv","16555","Pull Changes & Copy Link"
"all-translations.csv","16556","Push Commits & Copy Link"
"all-translations.csv","16557","Pushing changes..."
"all-translations.csv","16558","Select the Pull Request template"
"all-translations.csv","16559","Select which files should be included in the repository."
"all-translations.csv","16560","Successfully published the ""{0}"" repository to GitHub."
"all-translations.csv","16561","The current branch has unpublished commits. Would you like to push your commits before copying a link?"
"all-translations.csv","16562","The current branch is not published to the remote. Would you like to publish your branch before copying a link?"
"all-translations.csv","16563","The current branch is not up to date. Would you like to pull before copying a link?"
"all-translations.csv","16564","The current file has uncommitted changes. Please commit your changes before copying a link."
"all-translations.csv","16565","The fork ""{0}"" was successfully created on GitHub."
"all-translations.csv","16567","Uploading files"
"all-translations.csv","16587","Go to output"
"all-translations.csv","16588","Problem finding grunt tasks. See the output for more information."
"all-translations.csv","16596","Go to output"
"all-translations.csv","16597","Problem finding gulp tasks. See the output for more information."
"all-translations.csv","16608","'from' expected"
"all-translations.csv","16609","'in' expected"
"all-translations.csv","16610","'through' or 'to' expected"
"all-translations.csv","16611","""store"" a boolean test for later evaluation in a guard or if()."
"all-translations.csv","16612","( expected"
"all-translations.csv","16613",") expected"
"all-translations.csv","16614","[ expected"
"all-translations.csv","16615","] expected"
"all-translations.csv","16616","{ expected"
"all-translations.csv","16618","} expected"
"all-translations.csv","16619","@font-face"
"all-translations.csv","16620","@font-face rule must define 'src' and 'font-family' properties"
"all-translations.csv","16621","@keyframes {0}"
"all-translations.csv","16623","A list of properties that are not validated against the `unknownProperties` rule."
"all-translations.csv","16624","absolute value of a number"
"all-translations.csv","16625","Adds quotes to a string."
"all-translations.csv","16626","Also define the standard property '{0}' for compatibility"
"all-translations.csv","16627","Always define standard rule '@keyframes' when defining keyframes."
"all-translations.csv","16628","Always include all vendor specific properties: Missing: {0}"
"all-translations.csv","16629","Always include all vendor specific rules: Missing: {0}"
"all-translations.csv","16630","Appends a single value onto the end of a list."
"all-translations.csv","16631","Appends selectors to one another without spaces in between."
"all-translations.csv","16632","arccosine - inverse of cosine function"
"all-translations.csv","16633","arcsine - inverse of sine function"
"all-translations.csv","16634","arctangent - inverse of tangent function"
"all-translations.csv","16635","argument from '{0}'"
"all-translations.csv","16636","at-rule or selector expected"
"all-translations.csv","16637","at-rule unknown"
"all-translations.csv","16638","Avoid using !important. It is an indication that the specificity of the entire CSS has gotten out of control and needs to be refactored."
"all-translations.csv","16639","Avoid using 'float'. Floats lead to fragile CSS that is easy to break if one aspect of the layout changes."
"all-translations.csv","16640","bind the evaluation of a ruleset to each member of a list."
"all-translations.csv","16641","calculates square root of a number"
"all-translations.csv","16642","Causes one or more rules to be emitted at the root of the document."
"all-translations.csv","16643","Changes one or more properties of a color."
"all-translations.csv","16644","Changes the alpha component for a color."
"all-translations.csv","16645","Changes the hue of a color."
"all-translations.csv","16646","Character entity representing '{0}'"
"all-translations.csv","16647","Character entity representing '{0}', unicode equivalent '{1}'"
"all-translations.csv","16648","Closing bracket expected."
"all-translations.csv","16649","Closing bracket missing."
"all-translations.csv","16650","colon expected"
"all-translations.csv","16651","Combines several lists into a single multidimensional list."
"all-translations.csv","16652","comma expected"
"all-translations.csv","16653","condition expected"
"all-translations.csv","16655","Converts a color into the format understood by IE filters."
"all-translations.csv","16656","Converts a color to grayscale."
"all-translations.csv","16657","Converts a string to lower case."
"all-translations.csv","16658","Converts a string to upper case."
"all-translations.csv","16659","Converts a unitless number to a percentage."
"all-translations.csv","16660","converts numbers from one type into another"
"all-translations.csv","16662","cosine function"
"all-translations.csv","16663","creates a #AARRGGBB"
"all-translations.csv","16664","creates a color"
"all-translations.csv","16665","Creates a Color from hue, saturation, and lightness values."
"all-translations.csv","16666","Creates a Color from hue, saturation, lightness, and alpha values."
"all-translations.csv","16667","Creates a Color from hue, white, and black values."
"all-translations.csv","16668","Creates a Color from lightness, a, and b values."
"all-translations.csv","16669","Creates a Color from lightness, chroma, and hue values."
"all-translations.csv","16670","Creates a Color from red, green, and blue values."
"all-translations.csv","16671","Creates a Color from red, green, blue, and alpha values."
"all-translations.csv","16672","Creates a Color from the hue, saturation, and lightness values of another Color."
"all-translations.csv","16673","Creates a Color from the hue, white, and black values of another Color."
"all-translations.csv","16674","Creates a Color from the lightness, a, and b values of another Color."
"all-translations.csv","16675","Creates a Color from the lightness, chroma, and hue values of another Color."
"all-translations.csv","16676","Creates a Color from the red, green, and blue values of another Color."
"all-translations.csv","16677","Creates a Color in a specific color space from red, green, and blue values."
"all-translations.csv","16678","Creates a Color in a specific color space from the red, green, and blue values of another Color."
"all-translations.csv","16680","Defines complex operations that can be re-used throughout stylesheets."
"all-translations.csv","16681","Defines styles that can be re-used throughout the stylesheet with `@include`."
"all-translations.csv","16682","Do not use duplicate style definitions"
"all-translations.csv","16683","Do not use empty rulesets"
"all-translations.csv","16684","Do not use width or height when using padding or border"
"all-translations.csv","16685","dot expected"
"all-translations.csv","16686","Dynamically calls a Sass function."
"all-translations.csv","16687","Each loop that sets `$var` to each item in the list or map, then outputs the styles it contains using that value of `$var`."
"all-translations.csv","16688","End tag name expected."
"all-translations.csv","16689","escape string content"
"all-translations.csv","16690","Exposes the details of Sass’s inner workings."
"all-translations.csv","16691","expression expected"
"all-translations.csv","16692","Extends $extendee with $extender within $selector."
"all-translations.csv","16693","Extracts a substring from $string."
"all-translations.csv","16694","Finds the maximum of several numbers."
"all-translations.csv","16695","Finds the minimum of several numbers."
"all-translations.csv","16696","first argument modulus second argument"
"all-translations.csv","16697","first argument raised to the power of the second argument"
"all-translations.csv","16698","Fluidly scales one or more properties of a color."
"all-translations.csv","16699","Folding Region End"
"all-translations.csv","16700","Folding Region Start"
"all-translations.csv","16702","generate a list spanning a range of values"
"all-translations.csv","16703","Generates new colors based on existing ones, making it easy to build color themes."
"all-translations.csv","16704","Gets the blue component of a color."
"all-translations.csv","16705","Gets the green component of a color."
"all-translations.csv","16706","Gets the hue component of a color."
"all-translations.csv","16707","Gets the lightness component of a color."
"all-translations.csv","16708","Gets the opacity component of a color."
"all-translations.csv","16709","Gets the red component of a color."
