"﻿""file""",scope,key,value_zh
vscode.html-language-features.i18n.json,bundle,Returns the value in a map associated with a given key.,Trả về giá trị trong bản đồ được liên kết với một khóa đã cho.
vscode.html-language-features.i18n.json,bundle,"Returns whether $super matches all the elements $sub does, and possibly more.","Returns whether $super matches all the elements $sub does, and possibly more."
vscode.html-language-features.i18n.json,bundle,Returns whether a feature exists in the current Sass runtime.,Trả về liệu một tính năng tồn tại trong thời gian chạy SASS hiện tại.
vscode.html-language-features.i18n.json,bundle,Returns whether a function with the given name exists.,Trả về liệu một chức năng với tên đã cho tồn tại.
vscode.html-language-features.i18n.json,bundle,Returns whether a map has a value associated with a given key.,Trả về liệu một bản đồ có giá trị liên quan đến một khóa nhất định.
vscode.html-language-features.i18n.json,bundle,Returns whether a mixin with the given name exists.,Trả về liệu một bản phối với tên đã cho tồn tại.
vscode.html-language-features.i18n.json,bundle,Returns whether a number has units.,Trả về xem một số có đơn vị.
vscode.html-language-features.i18n.json,bundle,Returns whether a variable with the given name exists in the current scope.,Trả về liệu một biến với tên đã cho tồn tại trong phạm vi hiện tại.
vscode.html-language-features.i18n.json,bundle,Returns whether a variable with the given name exists in the global scope.,Trả về liệu một biến với tên đã cho tồn tại trong phạm vi toàn cầu.
vscode.html-language-features.i18n.json,bundle,"Returns whether two numbers can be added, subtracted, or compared.","Trả về cho dù hai số có thể được thêm, trừ hoặc so sánh."
vscode.html-language-features.i18n.json,bundle,Rounds a number down to the previous whole number.,Làm tròn một số xuống toàn bộ số trước.
vscode.html-language-features.i18n.json,bundle,rounds a number to a number of places,Vòng một số đến một số nơi
vscode.html-language-features.i18n.json,bundle,Rounds a number to the nearest whole number.,Làm tròn một số vào số toàn bộ gần nhất.
vscode.html-language-features.i18n.json,bundle,Rounds a number up to the next whole number.,Làm tròn một số cho đến số toàn bộ tiếp theo.
vscode.html-language-features.i18n.json,bundle,rounds down to an integer,tròn xuống một số nguyên
vscode.html-language-features.i18n.json,bundle,rounds up to an integer,vòng lên đến một số nguyên
vscode.html-language-features.i18n.json,bundle,Sass documentation,Tài liệu sass
vscode.html-language-features.i18n.json,bundle,selector expected,bộ chọn dự kiến
vscode.html-language-features.i18n.json,bundle,Selector Specificity,Tính đặc hiệu chọn
vscode.html-language-features.i18n.json,bundle,Selectors should not contain IDs because these rules are too tightly coupled with the HTML.,Các bộ chọn không nên chứa ID vì các quy tắc này được kết hợp quá chặt với HTML.
vscode.html-language-features.i18n.json,bundle,semi-colon expected,Semi-Colon mong đợi
vscode.html-language-features.i18n.json,bundle,Simple HTML5 starting point,Điểm bắt đầu HTML5 đơn giản
vscode.html-language-features.i18n.json,bundle,sine function,chức năng sin
vscode.html-language-features.i18n.json,bundle,Start tag name expected.,Bắt đầu tên thẻ dự kiến.
vscode.html-language-features.i18n.json,bundle,string literal expected,chuỗi theo nghĩa đen mong đợi
vscode.html-language-features.i18n.json,bundle,string replace,Chuỗi thay thế
vscode.html-language-features.i18n.json,bundle,Tag name must directly follow the open bracket.,Tên thẻ phải trực tiếp theo giá trị mở.
vscode.html-language-features.i18n.json,bundle,tangent function,Hàm tiếp tuyến
vscode.html-language-features.i18n.json,bundle,term expected,Thuật ngữ dự kiến
vscode.html-language-features.i18n.json,bundle,The universal selector (*) is known to be slow,Bộ chọn phổ quát (*) được biết là chậm
vscode.html-language-features.i18n.json,bundle,Throws the value of an expression as a fatal error with stack trace. Useful for validating arguments to mixins and functions.,Ném giá trị của một biểu thức là một lỗi nghiêm trọng với dấu vết ngăn xếp. Hữu ích cho việc xác thực đối số cho mixin và chức năng.
vscode.html-language-features.i18n.json,bundle,Unexpected character in tag.,Ký tự bất ngờ trong thẻ.
vscode.html-language-features.i18n.json,bundle,Unifies two selectors to produce a selector that matches elements matched by both.,Thống nhất hai bộ chọn để tạo một bộ chọn phù hợp với các yếu tố phù hợp với cả hai.
vscode.html-language-features.i18n.json,bundle,Unknown at-rule.,Không rõ quy tắc.
vscode.html-language-features.i18n.json,bundle,unknown keyword,Từ khóa không xác định
vscode.html-language-features.i18n.json,bundle,Unknown property: '{0}',Unknown property: '{0}'
vscode.html-language-features.i18n.json,bundle,Unknown property.,Tài sản không xác định.
vscode.html-language-features.i18n.json,bundle,Unknown vendor specific property.,Tài sản cụ thể của nhà cung cấp không xác định.
vscode.html-language-features.i18n.json,bundle,URI expected,Uri dự kiến
vscode.html-language-features.i18n.json,bundle,uri or string expected,URI hoặc chuỗi dự kiến
vscode.html-language-features.i18n.json,bundle,URL encodes a string,URL mã hóa một chuỗi
vscode.html-language-features.i18n.json,bundle,variable name expected,Tên biến dự kiến
vscode.html-language-features.i18n.json,bundle,variable value expected,giá trị biến dự kiến
vscode.html-language-features.i18n.json,bundle,VS Code now has built-in support for auto-renaming tags. Do you want to enable it?,Mã VS hiện đã hỗ trợ tích hợp cho các thẻ tự động gia hạn. Bạn có muốn kích hoạt nó không?
vscode.html-language-features.i18n.json,bundle,When using a vendor-specific prefix also include the standard property,Khi sử dụng tiền tố dành riêng cho nhà cung cấp cũng bao gồm thuộc tính tiêu chuẩn
vscode.html-language-features.i18n.json,bundle,When using a vendor-specific prefix make sure to also include all other vendor-specific properties,"Khi sử dụng tiền tố dành riêng cho nhà cung cấp, hãy đảm bảo cũng bao gồm tất cả các thuộc tính cụ thể của nhà cung cấp"
vscode.html-language-features.i18n.json,bundle,While loop that takes an expression and repeatedly outputs the nested styles until the statement evaluates to `false`.,Trong khi vòng lặp có một biểu thức và liên tục xuất ra các kiểu lồng nhau cho đến khi câu lệnh đánh giá là 'false'.
vscode.html-language-features.i18n.json,bundle,whitespace expected,khoảng trắng dự kiến
vscode.html-language-features.i18n.json,bundle,wildcard expected,Wildcard mong đợi
