"﻿""file""",scope,key,value_zh
vscode.git.i18n.json,package,config.countBadge.all,config.countBadge.all
vscode.git.i18n.json,package,config.countBadge.off,config.countBadge.off
vscode.git.i18n.json,package,config.countBadge.tracked,config.countBadge.tracked
vscode.git.i18n.json,package,config.decorations.enabled,config.decorations.enabled
vscode.git.i18n.json,package,config.defaultBranchName,config.defaultBranchName
vscode.git.i18n.json,package,config.defaultCloneDirectory,config.defaultCloneDirectory
vscode.git.i18n.json,package,config.detectSubmodules,config.detectSubmodules
vscode.git.i18n.json,package,config.detectSubmodulesLimit,config.detectSubmodulesLimit
vscode.git.i18n.json,package,config.detectWorktrees,config.detectWorktrees
vscode.git.i18n.json,package,config.detectWorktreesLimit,config.detectWorktreesLimit
vscode.git.i18n.json,package,config.diagnosticsCommitHook.enabled,config.diagnosticsCommitHook.enabled
vscode.git.i18n.json,package,config.diagnosticsCommitHook.sources,config.diagnosticsCommitHook.sources
vscode.git.i18n.json,package,config.discardAllScope,config.discardAllScope
vscode.git.i18n.json,package,config.discardUntrackedChangesToTrash,config.discardUntrackedChangesToTrash
vscode.git.i18n.json,package,config.enableCommitSigning,config.enableCommitSigning
vscode.git.i18n.json,package,config.enabled,config.enabled
vscode.git.i18n.json,package,config.enableSmartCommit,config.enableSmartCommit
vscode.git.i18n.json,package,config.enableStatusBarSync,config.enableStatusBarSync
vscode.git.i18n.json,package,config.experimental.installGuide,config.experimental.installGuide
vscode.git.i18n.json,package,config.fetchOnPull,config.fetchOnPull
vscode.git.i18n.json,package,config.followTagsWhenSync,config.followTagsWhenSync
vscode.git.i18n.json,package,config.ignoredRepositories,config.ignoredRepositories
vscode.git.i18n.json,package,config.ignoreLegacyWarning,config.ignoreLegacyWarning
vscode.git.i18n.json,package,config.ignoreLimitWarning,config.ignoreLimitWarning
vscode.git.i18n.json,package,config.ignoreMissingGitWarning,config.ignoreMissingGitWarning
vscode.git.i18n.json,package,config.ignoreRebaseWarning,config.ignoreRebaseWarning
vscode.git.i18n.json,package,config.ignoreSubmodules,config.ignoreSubmodules
vscode.git.i18n.json,package,config.ignoreWindowsGit27Warning,config.ignoreWindowsGit27Warning
vscode.git.i18n.json,package,config.inputValidation,config.inputValidation
vscode.git.i18n.json,package,config.inputValidationLength,config.inputValidationLength
vscode.git.i18n.json,package,config.inputValidationSubjectLength,config.inputValidationSubjectLength
vscode.git.i18n.json,package,config.mergeEditor,config.mergeEditor
vscode.git.i18n.json,package,config.openAfterClone,config.openAfterClone
vscode.git.i18n.json,package,config.openAfterClone.always,config.openAfterClone.always
vscode.git.i18n.json,package,config.openAfterClone.alwaysNewWindow,config.openAfterClone.alwaysNewWindow
vscode.git.i18n.json,package,config.openAfterClone.prompt,config.openAfterClone.prompt
vscode.git.i18n.json,package,config.openAfterClone.whenNoFolderOpen,config.openAfterClone.whenNoFolderOpen
vscode.git.i18n.json,package,config.openDiffOnClick,config.openDiffOnClick
vscode.git.i18n.json,package,config.openRepositoryInParentFolders,config.openRepositoryInParentFolders
vscode.git.i18n.json,package,config.openRepositoryInParentFolders.always,config.openRepositoryInParentFolders.always
vscode.git.i18n.json,package,config.openRepositoryInParentFolders.never,config.openRepositoryInParentFolders.never
vscode.git.i18n.json,package,config.openRepositoryInParentFolders.prompt,config.openRepositoryInParentFolders.prompt
vscode.git.i18n.json,package,config.optimisticUpdate,config.optimisticUpdate
vscode.git.i18n.json,package,config.path,config.path
vscode.git.i18n.json,package,config.postCommitCommand,config.postCommitCommand
vscode.git.i18n.json,package,config.postCommitCommand.none,config.postCommitCommand.none
vscode.git.i18n.json,package,config.postCommitCommand.push,config.postCommitCommand.push
vscode.git.i18n.json,package,config.postCommitCommand.sync,config.postCommitCommand.sync
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeCommit,config.promptToSaveFilesBeforeCommit
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeCommit.always,config.promptToSaveFilesBeforeCommit.always
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeCommit.never,config.promptToSaveFilesBeforeCommit.never
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeCommit.staged,config.promptToSaveFilesBeforeCommit.staged
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeStash,config.promptToSaveFilesBeforeStash
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeStash.always,config.promptToSaveFilesBeforeStash.always
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeStash.never,config.promptToSaveFilesBeforeStash.never
vscode.git.i18n.json,package,config.promptToSaveFilesBeforeStash.staged,config.promptToSaveFilesBeforeStash.staged
vscode.git.i18n.json,package,config.pruneOnFetch,config.pruneOnFetch
vscode.git.i18n.json,package,config.publishBeforeContinueOn,config.publishBeforeContinueOn
vscode.git.i18n.json,package,config.publishBeforeContinueOn.always,config.publishBeforeContinueOn.always
vscode.git.i18n.json,package,config.publishBeforeContinueOn.never,config.publishBeforeContinueOn.never
vscode.git.i18n.json,package,config.publishBeforeContinueOn.prompt,config.publishBeforeContinueOn.prompt
vscode.git.i18n.json,package,config.pullBeforeCheckout,config.pullBeforeCheckout
vscode.git.i18n.json,package,config.pullTags,config.pullTags
vscode.git.i18n.json,package,config.rebaseWhenSync,config.rebaseWhenSync
vscode.git.i18n.json,package,config.rememberPostCommitCommand,config.rememberPostCommitCommand
vscode.git.i18n.json,package,config.replaceTagsWhenPull,config.replaceTagsWhenPull
vscode.git.i18n.json,package,config.repositoryScanIgnoredFolders,config.repositoryScanIgnoredFolders
vscode.git.i18n.json,package,config.repositoryScanMaxDepth,config.repositoryScanMaxDepth
vscode.git.i18n.json,package,config.requireGitUserConfig,config.requireGitUserConfig
vscode.git.i18n.json,package,config.scanRepositories,config.scanRepositories
vscode.git.i18n.json,package,config.showActionButton,config.showActionButton
vscode.git.i18n.json,package,config.showActionButton.commit,config.showActionButton.commit
vscode.git.i18n.json,package,config.showActionButton.publish,config.showActionButton.publish
vscode.git.i18n.json,package,config.showActionButton.sync,config.showActionButton.sync
vscode.git.i18n.json,package,config.showCommitInput,config.showCommitInput
vscode.git.i18n.json,package,config.showInlineOpenFileAction,config.showInlineOpenFileAction
vscode.git.i18n.json,package,config.showProgress,config.showProgress
vscode.git.i18n.json,package,config.showPushSuccessNotification,config.showPushSuccessNotification
vscode.git.i18n.json,package,config.showReferenceDetails,config.showReferenceDetails
vscode.git.i18n.json,package,config.similarityThreshold,config.similarityThreshold
vscode.git.i18n.json,package,config.smartCommitChanges,config.smartCommitChanges
vscode.git.i18n.json,package,config.smartCommitChanges.all,config.smartCommitChanges.all
vscode.git.i18n.json,package,config.smartCommitChanges.tracked,config.smartCommitChanges.tracked
vscode.git.i18n.json,package,config.statusLimit,config.statusLimit
vscode.git.i18n.json,package,config.suggestSmartCommit,config.suggestSmartCommit
vscode.git.i18n.json,package,config.supportCancellation,config.supportCancellation
vscode.git.i18n.json,package,config.terminalAuthentication,config.terminalAuthentication
vscode.git.i18n.json,package,config.terminalGitEditor,config.terminalGitEditor
vscode.git.i18n.json,package,config.timeline.date,config.timeline.date
vscode.git.i18n.json,package,config.timeline.date.authored,config.timeline.date.authored
vscode.git.i18n.json,package,config.timeline.date.committed,config.timeline.date.committed
vscode.git.i18n.json,package,config.timeline.showAuthor,config.timeline.showAuthor
vscode.git.i18n.json,package,config.timeline.showUncommitted,config.timeline.showUncommitted
vscode.git.i18n.json,package,config.untrackedChanges,config.untrackedChanges
vscode.git.i18n.json,package,config.untrackedChanges.hidden,config.untrackedChanges.hidden
vscode.git.i18n.json,package,config.untrackedChanges.mixed,config.untrackedChanges.mixed
vscode.git.i18n.json,package,config.untrackedChanges.separate,config.untrackedChanges.separate
vscode.git.i18n.json,package,config.useCommitInputAsStashMessage,config.useCommitInputAsStashMessage
vscode.git.i18n.json,package,config.useEditorAsCommitInput,config.useEditorAsCommitInput
vscode.git.i18n.json,package,config.useForcePushIfIncludes,config.useForcePushIfIncludes
vscode.git.i18n.json,package,config.useForcePushWithLease,config.useForcePushWithLease
vscode.git.i18n.json,package,config.useIntegratedAskPass,config.useIntegratedAskPass
vscode.git.i18n.json,package,config.verboseCommit,config.verboseCommit
vscode.git.i18n.json,bundle,Conflict: Added By Them,Xung đột: Được thêm bởi họ
vscode.git.i18n.json,bundle,Conflict: Added By Us,Xung đột: Được thêm vào bởi chúng tôi
vscode.git.i18n.json,bundle,Conflict: Both Added,Xung đột: Cả hai được thêm vào
vscode.git.i18n.json,bundle,Conflict: Both Deleted,Xung đột: Cả hai bị xóa
vscode.git.i18n.json,bundle,Conflict: Both Modified,Xung đột: Cả hai sửa đổi
vscode.git.i18n.json,bundle,Conflict: Deleted By Them,Xung đột: bị xóa bởi họ
vscode.git.i18n.json,bundle,Conflict: Deleted By Us,Xung đột: bị chúng tôi xóa
vscode.git.i18n.json,bundle,Continue Merge,Tiếp tục hợp nhất
vscode.git.i18n.json,bundle,Continue Rebase,Tiếp tục Rebase
vscode.git.i18n.json,bundle,Continuing Merge...,Tiếp tục hợp nhất ...
vscode.git.i18n.json,bundle,Continuing Rebase...,Tiếp tục Rebase ...
vscode.git.i18n.json,bundle,Copy Commit Hash,Bản sao cam kết băm
vscode.git.i18n.json,bundle,Could not clone your repository as Git is not installed.,Không thể sao chép kho lưu trữ của bạn vì Git không được cài đặt.
vscode.git.i18n.json,bundle,Create Empty Commit,Tạo cam kết trống
vscode.git.i18n.json,bundle,Current,Hiện hành
vscode.git.i18n.json,bundle,Current commit message only contains whitespace characters,Thông báo cam kết hiện tại chỉ chứa các ký tự khoảng trắng
vscode.git.i18n.json,bundle,Delete All {0} Files,Delete All {0} Files
vscode.git.i18n.json,bundle,Delete Branch,Xóa chi nhánh
vscode.git.i18n.json,bundle,Delete File,Xóa tệp
vscode.git.i18n.json,bundle,Deleted,Đã xóa
vscode.git.i18n.json,package,description,Sự miêu tả
vscode.git.i18n.json,bundle,Discard 1 Tracked File,Loại bỏ 1 tệp theo dõi
vscode.git.i18n.json,bundle,Discard All {0} Files,Discard All {0} Files
vscode.git.i18n.json,bundle,Discard All {0} Tracked Files,Discard All {0} Tracked Files
vscode.git.i18n.json,bundle,Discard File,Loại bỏ tập tin
vscode.git.i18n.json,package,displayName,DisplayName
vscode.git.i18n.json,bundle,Don't Pull,Đừng kéo
vscode.git.i18n.json,bundle,Don't Show Again,Đừng hiển thị lại
vscode.git.i18n.json,bundle,Download Git,Tải xuống Git
vscode.git.i18n.json,bundle,Email,E-mail
vscode.git.i18n.json,bundle,Enables the following features: {0},Enables the following features: {0}
vscode.git.i18n.json,bundle,"Failed to authenticate to git remote:

{0}","Failed to authenticate to git remote:

{0}"
vscode.git.i18n.json,bundle,Failed to authenticate to git remote.,Không xác thực với Git Remote.
vscode.git.i18n.json,bundle,Failed to delete using the Recycle Bin. Do you want to permanently delete instead?,"Không xóa bằng cách sử dụng thùng rác. Thay vào đó, bạn có muốn xóa vĩnh viễn không?"
vscode.git.i18n.json,bundle,Failed to delete using the Trash. Do you want to permanently delete instead?,"Không xóa bằng cách sử dụng thùng rác. Thay vào đó, bạn có muốn xóa vĩnh viễn không?"
vscode.git.i18n.json,bundle,"File ""{0}"" was deleted by them and modified by us.

What would you like to do?","File ""{0}"" was deleted by them and modified by us.

What would you like to do?"
vscode.git.i18n.json,bundle,"File ""{0}"" was deleted by us and modified by them.

What would you like to do?","File ""{0}"" was deleted by us and modified by them.

What would you like to do?"
vscode.git.i18n.json,bundle,Force Checkout,Thanh toán bằng lực
vscode.git.i18n.json,bundle,Force Delete,Xóa lực
vscode.git.i18n.json,bundle,"Force push is not allowed, please enable it with the ""git.allowForcePush"" setting.","Force push is not allowed, please enable it with the ""git.allowForcePush"" setting."
vscode.git.i18n.json,bundle,Git Blame Information,Git đổ lỗi thông tin
vscode.git.i18n.json,bundle,Git error,Lỗi Git
vscode.git.i18n.json,bundle,Git History,Git Lịch sử
vscode.git.i18n.json,bundle,Git Local Changes (Index),Thay đổi địa phương Git (INDEX)
vscode.git.i18n.json,bundle,Git Local Changes (Working Tree),Thay đổi địa phương (cây làm việc)
vscode.git.i18n.json,bundle,"Git not found. Install it or configure it using the ""git.path"" setting.","Git not found. Install it or configure it using the ""git.path"" setting."
vscode.git.i18n.json,bundle,Git repositories were found in the parent folders of the workspace or the open file(s). Would you like to open the repositories?,Các kho lưu trữ Git đã được tìm thấy trong các thư mục cha mẹ của không gian làm việc hoặc (các) tệp mở. Bạn có muốn mở các kho lưu trữ không?
vscode.git.i18n.json,bundle,Git: {0},Git: {0}
vscode.git.i18n.json,bundle,Hard wrap all lines,Làm cứng tất cả các dòng
vscode.git.i18n.json,bundle,Hard wrap line,Dây bọc cứng
vscode.git.i18n.json,bundle,"HEAD version of ""{0}"" is not available.","HEAD version of ""{0}"" is not available."
vscode.git.i18n.json,bundle,Ignored,Bỏ qua
vscode.git.i18n.json,bundle,in {0},in {0}
vscode.git.i18n.json,bundle,Incoming,Đến
vscode.git.i18n.json,bundle,Incoming Changes,Thay đổi đến
vscode.git.i18n.json,bundle,Incoming Changes (added),Thay đổi đến (được thêm vào)
vscode.git.i18n.json,bundle,Incoming Changes (deleted),Thay đổi đến (đã xóa)
vscode.git.i18n.json,bundle,Incoming Changes (modified),Thay đổi đến (sửa đổi)
vscode.git.i18n.json,bundle,Incoming Changes (renamed),Thay đổi đến (đổi tên)
vscode.git.i18n.json,bundle,Index Added,Chỉ số được thêm vào
vscode.git.i18n.json,bundle,Index Copied,Chỉ mục sao chép
vscode.git.i18n.json,bundle,Index Deleted,Đã xóa chỉ mục
vscode.git.i18n.json,bundle,Index Modified,Chỉ số sửa đổi
vscode.git.i18n.json,bundle,Index Renamed,Chỉ số được đổi tên
vscode.git.i18n.json,bundle,Initialize Repository,Khởi tạo kho lưu trữ
vscode.git.i18n.json,bundle,Intent to Add,Ý định thêm
vscode.git.i18n.json,bundle,Intent to Rename,Ý định đổi tên
vscode.git.i18n.json,bundle,Invalid branch name,Tên chi nhánh không hợp lệ
vscode.git.i18n.json,bundle,"It looks like the current branch ""{0}"" might have been rebased. Are you sure you still want to pull into it?","It looks like the current branch ""{0}"" might have been rebased. Are you sure you still want to pull into it?"
vscode.git.i18n.json,bundle,It looks like the current branch might have been rebased. Are you sure you still want to pull into it?,Có vẻ như chi nhánh hiện tại có thể đã được phục hồi. Bạn có chắc bạn vẫn muốn kéo vào nó?
vscode.git.i18n.json,bundle,It's not possible to change the commit message in the middle of a rebase. Please complete the rebase operation and use interactive rebase instead.,Không thể thay đổi thông điệp cam kết ở giữa một rebase. Vui lòng hoàn thành hoạt động Rebase và sử dụng Rebase tương tác thay thế.
vscode.git.i18n.json,bundle,Keep Our Version,Giữ phiên bản của chúng tôi
vscode.git.i18n.json,bundle,Keep Their Version,Giữ phiên bản của họ
vscode.git.i18n.json,bundle,Learn More,Tìm hiểu thêm
vscode.git.i18n.json,bundle,"Make sure you configure your ""user.name"" and ""user.email"" in git.","Make sure you configure your ""user.name"" and ""user.email"" in git."
vscode.git.i18n.json,bundle,Manage Unsafe Repositories,Quản lý kho lưu trữ không an toàn
vscode.git.i18n.json,bundle,Merge Changes,Hợp nhất thay đổi
vscode.git.i18n.json,bundle,Message,Tin nhắn
vscode.git.i18n.json,bundle,"Message ({0} to commit on ""{1}"")","Message ({0} to commit on ""{1}"")"
vscode.git.i18n.json,bundle,Message ({0} to commit),Message ({0} to commit)
vscode.git.i18n.json,bundle,"Message (commit on ""{0}"")","Message (commit on ""{0}"")"
vscode.git.i18n.json,bundle,Migrate Changes,Di chuyển thay đổi
vscode.git.i18n.json,bundle,Modified,Sửa đổi
vscode.git.i18n.json,bundle,Move to Recycle Bin,Di chuyển để tái chế thùng
vscode.git.i18n.json,bundle,Move to Trash,Di chuyển đến thùng rác
vscode.git.i18n.json,bundle,Never,Không bao giờ
vscode.git.i18n.json,bundle,no,KHÔNG
vscode.git.i18n.json,bundle,No,KHÔNG
vscode.git.i18n.json,bundle,No hunk found at cursor position.,Không tìm thấy hunk ở vị trí con trỏ.
vscode.git.i18n.json,bundle,No rebase in progress.,Không có rebase trong tiến trình.
vscode.git.i18n.json,bundle,Not Committed Yet,Chưa cam kết
vscode.git.i18n.json,bundle,Not Committed Yet (Staged),Chưa cam kết (dàn dựng)
vscode.git.i18n.json,bundle,now,Hiện nay
vscode.git.i18n.json,bundle,OK,ĐƯỢC RỒI
vscode.git.i18n.json,bundle,"OK, Don't Ask Again","Được rồi, đừng hỏi nữa"
vscode.git.i18n.json,bundle,"OK, Don't Show Again","Được rồi, đừng hiển thị lại"
vscode.git.i18n.json,bundle,Open,Mở
vscode.git.i18n.json,bundle,Open Commit,Mở cam kết
vscode.git.i18n.json,bundle,Open Comparison,So sánh mở
vscode.git.i18n.json,bundle,Open File,Mở tệp
vscode.git.i18n.json,bundle,Open Git Log,Mở nhật ký git
vscode.git.i18n.json,bundle,Open in current window,Mở trong cửa sổ hiện tại
vscode.git.i18n.json,bundle,Open in new window,Mở trong cửa sổ mới
vscode.git.i18n.json,bundle,Open in New Window,Mở trong cửa sổ mới
vscode.git.i18n.json,bundle,Open Merge,Mở hợp nhất
vscode.git.i18n.json,bundle,Open Repositories In Parent Folders,Mở kho trong các thư mục cha mẹ
vscode.git.i18n.json,bundle,Open Repository,Kho lưu trữ mở
vscode.git.i18n.json,bundle,Open Settings,Mở cài đặt
vscode.git.i18n.json,bundle,Optionally provide a stash message,Tùy chọn cung cấp một tin nhắn stash
vscode.git.i18n.json,bundle,Passphrase,Cụm cụm
vscode.git.i18n.json,bundle,Pick a branch to pull from,Chọn một nhánh để kéo từ
vscode.git.i18n.json,bundle,"Pick a provider to publish the branch ""{0}"" to:","Pick a provider to publish the branch ""{0}"" to:"
vscode.git.i18n.json,bundle,"Pick a remote to publish the branch ""{0}"" to:","Pick a remote to publish the branch ""{0}"" to:"
vscode.git.i18n.json,bundle,Pick a remote to pull the branch from,Chọn một điều khiển từ xa để kéo cành từ
vscode.git.i18n.json,bundle,Pick a remote to remove,Chọn một điều khiển từ xa để loại bỏ
vscode.git.i18n.json,bundle,Pick a repository to mark as safe and open,Chọn một kho lưu trữ để đánh dấu là an toàn và mở
vscode.git.i18n.json,bundle,Pick a repository to open,Chọn một kho lưu trữ để mở
vscode.git.i18n.json,bundle,Pick a repository to reopen,Chọn một kho lưu trữ để mở lại
vscode.git.i18n.json,bundle,Pick a stash to apply,Chọn một stash để áp dụng
vscode.git.i18n.json,bundle,Pick a stash to drop,Chọn một stash để thả
vscode.git.i18n.json,bundle,Pick a stash to pop,Chọn một stash để pop
vscode.git.i18n.json,bundle,Pick a stash to view,Chọn một stash để xem
vscode.git.i18n.json,bundle,Pick workspace folder to initialize git repo in,Chọn thư mục không gian làm việc để khởi tạo repo git trong
vscode.git.i18n.json,bundle,Please check out a branch to push to a remote.,Vui lòng kiểm tra một chi nhánh để đẩy đến một điều khiển từ xa.
vscode.git.i18n.json,bundle,Please clean your repository working tree before checkout.,Vui lòng làm sạch cây lưu trữ của bạn trước khi thanh toán.
vscode.git.i18n.json,bundle,Please provide a commit message,Vui lòng cung cấp một tin nhắn cam kết
vscode.git.i18n.json,bundle,Please provide a message to annotate the tag,Vui lòng cung cấp thông báo để chú thích thẻ
vscode.git.i18n.json,bundle,Please provide a new branch name,Vui lòng cung cấp một tên chi nhánh mới
vscode.git.i18n.json,bundle,Please provide a remote name,Vui lòng cung cấp một tên từ xa
vscode.git.i18n.json,bundle,Please provide a tag name,Vui lòng cung cấp tên thẻ
vscode.git.i18n.json,bundle,Please provide a worktree name,Vui lòng cung cấp tên Worktree
vscode.git.i18n.json,bundle,Please provide the commit hash,Vui lòng cung cấp băm cam kết
vscode.git.i18n.json,bundle,Publish Branch,Xuất bản chi nhánh
vscode.git.i18n.json,bundle,"Publish Branch ""{0}""/{Locked=""Branch""}Do not translate ""Branch"" as it is a git term","Publish Branch ""{0}""/{Locked=""Branch""}Do not translate ""Branch"" as it is a git term"
vscode.git.i18n.json,bundle,"Publish Branch/{Locked=""Branch""}Do not translate ""Branch"" as it is a git term","Publish Branch/{Locked=""Branch""}Do not translate ""Branch"" as it is a git term"
vscode.git.i18n.json,bundle,Publish to {0},Publish to {0}
vscode.git.i18n.json,bundle,Publish to...,Xuất bản lên ...
vscode.git.i18n.json,bundle,"Publishing Branch ""{0}"".../{Locked=""Branch""}Do not translate ""Branch"" as it is a git term","Publishing Branch ""{0}"".../{Locked=""Branch""}Do not translate ""Branch"" as it is a git term"
vscode.git.i18n.json,bundle,"Publishing Branch.../{Locked=""Branch""}Do not translate ""Branch"" as it is a git term","Publishing Branch.../{Locked=""Branch""}Do not translate ""Branch"" as it is a git term"
vscode.git.i18n.json,bundle,Pull,Sự lôi kéo
vscode.git.i18n.json,bundle,Pull {0} and push {1} commits between {2}/{3},Pull {0} and push {1} commits between {2}/{3}
vscode.git.i18n.json,bundle,Pull {0} commits from {1}/{2},Pull {0} commits from {1}/{2}
vscode.git.i18n.json,bundle,Push {0} commits to {1}/{2},Push {0} commits to {1}/{2}
vscode.git.i18n.json,bundle,Rebasing,Rebasing
vscode.git.i18n.json,bundle,Regenerate Branch Name,Tái tạo tên chi nhánh
vscode.git.i18n.json,bundle,"Remote ""{0}"" already exists.","Remote ""{0}"" already exists."
vscode.git.i18n.json,bundle,Remote branch at {0},Remote branch at {0}
vscode.git.i18n.json,bundle,remote branches,nhánh từ xa
vscode.git.i18n.json,bundle,Remote name,Tên từ xa
vscode.git.i18n.json,bundle,Remote name format invalid,Định dạng tên từ xa không hợp lệ
vscode.git.i18n.json,bundle,Remote tag at {0},Remote tag at {0}
vscode.git.i18n.json,bundle,Reopen Closed Repositories,Mở lại kho đóng cửa
vscode.git.i18n.json,bundle,Replace Local Tag(s),Thay thế (các) thẻ cục bộ
vscode.git.i18n.json,bundle,Restore All {0} Files,Restore All {0} Files
vscode.git.i18n.json,bundle,Restore File,Khôi phục tệp
vscode.git.i18n.json,bundle,Save All & Commit Changes,Lưu tất cả & cam kết thay đổi
vscode.git.i18n.json,bundle,Save All & Stash,Lưu tất cả & Stash
vscode.git.i18n.json,bundle,Select a branch or tag to checkout,Chọn một nhánh hoặc thẻ để thanh toán
vscode.git.i18n.json,bundle,Select a branch or tag to merge from,Chọn một nhánh hoặc thẻ để hợp nhất từ
vscode.git.i18n.json,bundle,Select a branch to checkout in detached mode,Chọn một nhánh để thanh toán ở chế độ tách rời
vscode.git.i18n.json,bundle,Select a branch to create the new worktree from,Chọn một nhánh để tạo ra bàn làm việc mới từ
vscode.git.i18n.json,bundle,Select a branch to delete,Chọn một nhánh để xóa
vscode.git.i18n.json,bundle,Select a branch to rebase onto,Chọn một chi nhánh để rebase vào
vscode.git.i18n.json,bundle,Select a ref to create the branch from,Chọn một ref để tạo chi nhánh từ
vscode.git.i18n.json,bundle,Select a remote branch to delete,Chọn một nhánh từ xa để xóa
vscode.git.i18n.json,bundle,Select a remote tag to delete,Chọn thẻ từ xa để xóa
vscode.git.i18n.json,bundle,Select a remote to delete a tag from,Chọn điều khiển từ xa để xóa thẻ từ
vscode.git.i18n.json,bundle,Select a remote to fetch,Chọn một điều khiển từ xa để tìm nạp
vscode.git.i18n.json,bundle,Select a tag to delete,Chọn thẻ để xóa
vscode.git.i18n.json,bundle,Select a worktree to delete,Chọn một bàn làm việc để xóa
vscode.git.i18n.json,bundle,Select as Repository Destination,Chọn làm điểm đến kho lưu trữ
vscode.git.i18n.json,bundle,Select as Worktree Destination,Chọn làm điểm đến làm việc
vscode.git.i18n.json,bundle,Show Changes,Hiển thị các thay đổi
vscode.git.i18n.json,bundle,Show Command Output,Hiển thị đầu ra lệnh
vscode.git.i18n.json,bundle,Staged Changes,Thay đổi giai đoạn
vscode.git.i18n.json,bundle,Stash & Checkout,Stash & Thanh toán
vscode.git.i18n.json,bundle,Stash Anyway,Dù sao đi nữa
vscode.git.i18n.json,bundle,Stash message,Thông báo stash
vscode.git.i18n.json,bundle,Stashed Changes,Stashed thay đổi
vscode.git.i18n.json,package,submenu.branch,submenu.branch
vscode.git.i18n.json,package,submenu.changes,submenu.changes
vscode.git.i18n.json,package,submenu.commit,submenu.commit
vscode.git.i18n.json,package,submenu.commit.amend,submenu.commit.amend
vscode.git.i18n.json,package,submenu.commit.signoff,submenu.commit.signoff
vscode.git.i18n.json,package,submenu.explorer,submenu.explorer
vscode.git.i18n.json,package,submenu.pullpush,submenu.pullpush
vscode.git.i18n.json,package,submenu.remotes,submenu.remotes
vscode.git.i18n.json,package,submenu.stash,submenu.stash
vscode.git.i18n.json,package,submenu.tags,submenu.tags
vscode.git.i18n.json,package,submenu.worktrees,submenu.worktrees
vscode.git.i18n.json,bundle,Successfully pushed.,Thành công đẩy.
vscode.git.i18n.json,bundle,Synchronize Changes,Đồng bộ hóa thay đổi
vscode.git.i18n.json,bundle,Synchronizing Changes...,Đồng bộ hóa các thay đổi ...
vscode.git.i18n.json,bundle,Syncing. Cancelling may cause serious damages to the repository,Đồng bộ hóa. Hủy bỏ có thể gây ra thiệt hại nghiêm trọng cho kho lưu trữ
vscode.git.i18n.json,bundle,Tag at {0},Tag at {0}
vscode.git.i18n.json,bundle,Tag name,Tên thẻ
vscode.git.i18n.json,bundle,tags,Tags
vscode.git.i18n.json,bundle,"The ""{0}"" repository has {1} submodules which won't be opened automatically. You can still open each one individually by opening a file within.","The ""{0}"" repository has {1} submodules which won't be opened automatically. You can still open each one individually by opening a file within."
vscode.git.i18n.json,bundle,"The ""{0}"" repository has {1} worktrees which won't be opened automatically. You can still open each one individually by opening a file within.","The ""{0}"" repository has {1} worktrees which won't be opened automatically. You can still open each one individually by opening a file within."
vscode.git.i18n.json,bundle,The active branch cannot be deleted.,Chi nhánh hoạt động không thể bị xóa.
vscode.git.i18n.json,bundle,"The branch ""{0}"" has no remote branch. Would you like to publish this branch?","The branch ""{0}"" has no remote branch. Would you like to publish this branch?"
vscode.git.i18n.json,bundle,"The branch ""{0}"" is not fully merged. Delete anyway?","The branch ""{0}"" is not fully merged. Delete anyway?"
vscode.git.i18n.json,bundle,The changes are already present in the current branch.,Những thay đổi đã có mặt trong nhánh hiện tại.
vscode.git.i18n.json,bundle,The current branch is not published to the remote. Would you like to publish it to access your changes elsewhere?,Chi nhánh hiện tại không được công bố đến điều khiển từ xa. Bạn có muốn xuất bản nó để truy cập các thay đổi của bạn ở nơi khác không?
vscode.git.i18n.json,bundle,"The following file has unresolved diagnostics: '{0}'.

How would you like to proceed?","The following file has unresolved diagnostics: '{0}'.

How would you like to proceed?"
vscode.git.i18n.json,bundle,"The following file has unsaved changes which won't be included in the commit if you proceed: {0}.

Would you like to save it before committing?","The following file has unsaved changes which won't be included in the commit if you proceed: {0}.

Would you like to save it before committing?"
vscode.git.i18n.json,bundle,"The following file has unsaved changes which won't be included in the stash if you proceed: {0}.

Would you like to save it before stashing?","The following file has unsaved changes which won't be included in the stash if you proceed: {0}.

Would you like to save it before stashing?"
vscode.git.i18n.json,bundle,The git repositories in the current folder are potentially unsafe as the folders are owned by someone other than the current user.,Các kho lưu trữ Git trong thư mục hiện tại có khả năng không an toàn vì các thư mục được sở hữu bởi một người khác ngoài người dùng hiện tại.
vscode.git.i18n.json,bundle,"The git repository at ""{0}"" has too many active changes, only a subset of Git features will be enabled.","The git repository at ""{0}"" has too many active changes, only a subset of Git features will be enabled."
vscode.git.i18n.json,bundle,The git repository in the current folder is potentially unsafe as the folder is owned by someone other than the current user.,Kho lưu trữ Git trong thư mục hiện tại có khả năng không an toàn vì thư mục được sở hữu bởi một người khác ngoài người dùng hiện tại.
vscode.git.i18n.json,bundle,The last commit was a merge commit. Are you sure you want to undo it?,Cam kết cuối cùng là một cam kết hợp nhất. Bạn có chắc là bạn muốn hoàn tác nó?
