"﻿""file""",scope,key,value_zh
vscode.css-language-features.i18n.json,bundle,Returns a specific item in a list.,Trả về một mục cụ thể trong một danh sách.
vscode.css-language-features.i18n.json,bundle,returns a value at the specified position in the list,Trả về một giá trị tại vị trí được chỉ định trong danh sách
vscode.css-language-features.i18n.json,bundle,returns one of two values depending on a condition.,Trả về một trong hai giá trị tùy thuộc vào một điều kiện.
vscode.css-language-features.i18n.json,bundle,returns pi,trả lại pi
vscode.css-language-features.i18n.json,bundle,returns the `alpha` channel of `@color`,Trả về kênh `alpha` của`@color`
vscode.css-language-features.i18n.json,bundle,returns the `blue` channel of `@color`,Trả về kênh `blue` của`@color`
vscode.css-language-features.i18n.json,bundle,returns the `green` channel of `@color`,Trả về kênh `Green` của`@color`
vscode.css-language-features.i18n.json,bundle,returns the `hue` channel of `@color` in the HSL space,Trả về kênh `hue` của`@color` trong không gian HSL
vscode.css-language-features.i18n.json,bundle,returns the `hue` channel of `@color` in the HSV space,Trả về kênh `Hue` của`@color` trong không gian HSV
vscode.css-language-features.i18n.json,bundle,returns the `lightness` channel of `@color` in the HSL space,Trả về kênh `nhẹ 'của`@color` trong không gian HSL
vscode.css-language-features.i18n.json,bundle,returns the `luma` value (perceptual brightness) of `@color`,Trả về giá trị `luma` (độ sáng nhận thức) của`@color`
vscode.css-language-features.i18n.json,bundle,returns the `red` channel of `@color`,Trả về kênh `red` của`@color`
vscode.css-language-features.i18n.json,bundle,returns the `saturation` channel of `@color` in the HSL space,Trả về kênh `saturation` của`@color` trong không gian HSL
vscode.css-language-features.i18n.json,bundle,returns the `saturation` channel of `@color` in the HSV space,Trả về kênh `saturation` của`@color` trong không gian HSV
vscode.css-language-features.i18n.json,bundle,returns the `value` channel of `@color` in the HSV space,Trả về kênh `value` của`@color` trong không gian HSV
vscode.css-language-features.i18n.json,bundle,Returns the absolute value of a number.,Trả về giá trị tuyệt đối của một số.
vscode.css-language-features.i18n.json,bundle,Returns the complement of a color.,Trả về phần bổ sung của một màu.
vscode.css-language-features.i18n.json,bundle,Returns the index of the first occurance of $substring in $string.,Returns the index of the first occurance of $substring in $string.
vscode.css-language-features.i18n.json,bundle,Returns the inverse of a color.,Trả về nghịch đảo của một màu.
vscode.css-language-features.i18n.json,bundle,Returns the keywords passed to a function that takes variable arguments.,Trả về các từ khóa được truyền vào một hàm có các đối số biến.
vscode.css-language-features.i18n.json,bundle,Returns the length of a list.,Trả về độ dài của một danh sách.
vscode.css-language-features.i18n.json,bundle,returns the lowest of one or more values,Trả về thấp nhất của một hoặc nhiều giá trị
vscode.css-language-features.i18n.json,bundle,Returns the number of characters in a string.,Trả về số lượng ký tự trong một chuỗi.
vscode.css-language-features.i18n.json,bundle,returns the number of elements in a value list,Trả về số lượng phần tử trong danh sách giá trị
vscode.css-language-features.i18n.json,bundle,Returns the position of a value within a list.,Trả về vị trí của một giá trị trong một danh sách.
vscode.css-language-features.i18n.json,bundle,Returns the separator of a list.,Trả về phân tách của một danh sách.
vscode.css-language-features.i18n.json,bundle,Returns the simple selectors that comprise a compound selector.,Trả về các bộ chọn đơn giản bao gồm một bộ chọn ghép.
vscode.css-language-features.i18n.json,bundle,Returns the string representation of a value as it would be represented in Sass.,Trả về biểu diễn chuỗi của một giá trị vì nó sẽ được biểu diễn trong SASS.
vscode.css-language-features.i18n.json,bundle,Returns the type of a value.,Trả về loại giá trị.
vscode.css-language-features.i18n.json,bundle,Returns the unit(s) associated with a number.,Trả về (các) đơn vị được liên kết với một số.
vscode.css-language-features.i18n.json,bundle,Returns the value in a map associated with a given key.,Trả về giá trị trong bản đồ được liên kết với một khóa đã cho.
vscode.css-language-features.i18n.json,bundle,"Returns whether $super matches all the elements $sub does, and possibly more.","Returns whether $super matches all the elements $sub does, and possibly more."
vscode.css-language-features.i18n.json,bundle,Returns whether a feature exists in the current Sass runtime.,Trả về liệu một tính năng tồn tại trong thời gian chạy SASS hiện tại.
vscode.css-language-features.i18n.json,bundle,Returns whether a function with the given name exists.,Trả về liệu một chức năng với tên đã cho tồn tại.
vscode.css-language-features.i18n.json,bundle,Returns whether a map has a value associated with a given key.,Trả về liệu một bản đồ có giá trị liên quan đến một khóa nhất định.
vscode.css-language-features.i18n.json,bundle,Returns whether a mixin with the given name exists.,Trả về liệu một bản phối với tên đã cho tồn tại.
vscode.css-language-features.i18n.json,bundle,Returns whether a number has units.,Trả về xem một số có đơn vị.
vscode.css-language-features.i18n.json,bundle,Returns whether a variable with the given name exists in the current scope.,Trả về liệu một biến với tên đã cho tồn tại trong phạm vi hiện tại.
vscode.css-language-features.i18n.json,bundle,Returns whether a variable with the given name exists in the global scope.,Trả về liệu một biến với tên đã cho tồn tại trong phạm vi toàn cầu.
vscode.css-language-features.i18n.json,bundle,"Returns whether two numbers can be added, subtracted, or compared.","Trả về cho dù hai số có thể được thêm, trừ hoặc so sánh."
vscode.css-language-features.i18n.json,bundle,Rounds a number down to the previous whole number.,Làm tròn một số xuống toàn bộ số trước.
vscode.css-language-features.i18n.json,bundle,rounds a number to a number of places,Vòng một số đến một số nơi
vscode.css-language-features.i18n.json,bundle,Rounds a number to the nearest whole number.,Làm tròn một số vào số toàn bộ gần nhất.
vscode.css-language-features.i18n.json,bundle,Rounds a number up to the next whole number.,Làm tròn một số cho đến số toàn bộ tiếp theo.
vscode.css-language-features.i18n.json,bundle,rounds down to an integer,tròn xuống một số nguyên
vscode.css-language-features.i18n.json,bundle,rounds up to an integer,vòng lên đến một số nguyên
vscode.css-language-features.i18n.json,bundle,Sass documentation,Tài liệu sass
vscode.css-language-features.i18n.json,package,scss.colorDecorators.enable.deprecationMessage,scss.colorDecorators.enable.deprecationMessage
vscode.css-language-features.i18n.json,package,scss.completion.completePropertyWithSemicolon.desc,scss.completion.completePropertyWithSemicolon.desc
vscode.css-language-features.i18n.json,package,scss.completion.triggerPropertyValueCompletion.desc,scss.completion.triggerPropertyValueCompletion.desc
vscode.css-language-features.i18n.json,package,scss.format.braceStyle.desc,scss.format.braceStyle.desc
vscode.css-language-features.i18n.json,package,scss.format.enable.desc,scss.format.enable.desc
vscode.css-language-features.i18n.json,package,scss.format.maxPreserveNewLines.desc,scss.format.maxPreserveNewLines.desc
vscode.css-language-features.i18n.json,package,scss.format.newlineBetweenRules.desc,scss.format.newlineBetweenRules.desc
vscode.css-language-features.i18n.json,package,scss.format.newlineBetweenSelectors.desc,scss.format.newlineBetweenSelectors.desc
vscode.css-language-features.i18n.json,package,scss.format.preserveNewLines.desc,scss.format.preserveNewLines.desc
vscode.css-language-features.i18n.json,package,scss.format.spaceAroundSelectorSeparator.desc,scss.format.spaceAroundSelectorSeparator.desc
vscode.css-language-features.i18n.json,package,scss.hover.documentation,scss.hover.documentation
vscode.css-language-features.i18n.json,package,scss.hover.references,scss.hover.references
vscode.css-language-features.i18n.json,package,scss.lint.argumentsInColorFunction.desc,scss.lint.argumentsInColorFunction.desc
vscode.css-language-features.i18n.json,package,scss.lint.boxModel.desc,scss.lint.boxModel.desc
vscode.css-language-features.i18n.json,package,scss.lint.compatibleVendorPrefixes.desc,scss.lint.compatibleVendorPrefixes.desc
vscode.css-language-features.i18n.json,package,scss.lint.duplicateProperties.desc,scss.lint.duplicateProperties.desc
vscode.css-language-features.i18n.json,package,scss.lint.emptyRules.desc,scss.lint.emptyRules.desc
vscode.css-language-features.i18n.json,package,scss.lint.float.desc,scss.lint.float.desc
vscode.css-language-features.i18n.json,package,scss.lint.fontFaceProperties.desc,scss.lint.fontFaceProperties.desc
vscode.css-language-features.i18n.json,package,scss.lint.hexColorLength.desc,scss.lint.hexColorLength.desc
vscode.css-language-features.i18n.json,package,scss.lint.idSelector.desc,scss.lint.idSelector.desc
vscode.css-language-features.i18n.json,package,scss.lint.ieHack.desc,scss.lint.ieHack.desc
vscode.css-language-features.i18n.json,package,scss.lint.important.desc,scss.lint.important.desc
vscode.css-language-features.i18n.json,package,scss.lint.importStatement.desc,scss.lint.importStatement.desc
vscode.css-language-features.i18n.json,package,scss.lint.propertyIgnoredDueToDisplay.desc,scss.lint.propertyIgnoredDueToDisplay.desc
vscode.css-language-features.i18n.json,package,scss.lint.universalSelector.desc,scss.lint.universalSelector.desc
vscode.css-language-features.i18n.json,package,scss.lint.unknownAtRules.desc,scss.lint.unknownAtRules.desc
vscode.css-language-features.i18n.json,package,scss.lint.unknownProperties.desc,scss.lint.unknownProperties.desc
vscode.css-language-features.i18n.json,package,scss.lint.unknownVendorSpecificProperties.desc,scss.lint.unknownVendorSpecificProperties.desc
vscode.css-language-features.i18n.json,package,scss.lint.validProperties.desc,scss.lint.validProperties.desc
vscode.css-language-features.i18n.json,package,scss.lint.vendorPrefix.desc,scss.lint.vendorPrefix.desc
vscode.css-language-features.i18n.json,package,scss.lint.zeroUnits.desc,scss.lint.zeroUnits.desc
vscode.css-language-features.i18n.json,package,scss.title,scss.title
vscode.css-language-features.i18n.json,package,scss.validate.desc,scss.validate.desc
vscode.css-language-features.i18n.json,package,scss.validate.title,scss.validate.title
vscode.css-language-features.i18n.json,bundle,selector expected,bộ chọn dự kiến
vscode.css-language-features.i18n.json,bundle,Selector Specificity,Tính đặc hiệu chọn
vscode.css-language-features.i18n.json,bundle,Selectors should not contain IDs because these rules are too tightly coupled with the HTML.,Các bộ chọn không nên chứa ID vì các quy tắc này được kết hợp quá chặt với HTML.
vscode.css-language-features.i18n.json,bundle,semi-colon expected,Semi-Colon mong đợi
vscode.css-language-features.i18n.json,bundle,sine function,chức năng sin
vscode.css-language-features.i18n.json,bundle,string literal expected,chuỗi theo nghĩa đen mong đợi
vscode.css-language-features.i18n.json,bundle,string replace,Chuỗi thay thế
vscode.css-language-features.i18n.json,bundle,tangent function,Hàm tiếp tuyến
vscode.css-language-features.i18n.json,bundle,term expected,Thuật ngữ dự kiến
vscode.css-language-features.i18n.json,bundle,The universal selector (*) is known to be slow,Bộ chọn phổ quát (*) được biết là chậm
vscode.css-language-features.i18n.json,bundle,Throws the value of an expression as a fatal error with stack trace. Useful for validating arguments to mixins and functions.,Ném giá trị của một biểu thức là một lỗi nghiêm trọng với dấu vết ngăn xếp. Hữu ích cho việc xác thực đối số cho mixin và chức năng.
vscode.css-language-features.i18n.json,bundle,Unifies two selectors to produce a selector that matches elements matched by both.,Thống nhất hai bộ chọn để tạo một bộ chọn phù hợp với các yếu tố phù hợp với cả hai.
vscode.css-language-features.i18n.json,bundle,Unknown at-rule.,Không rõ quy tắc.
vscode.css-language-features.i18n.json,bundle,unknown keyword,Từ khóa không xác định
vscode.css-language-features.i18n.json,bundle,Unknown property: '{0}',Unknown property: '{0}'
vscode.css-language-features.i18n.json,bundle,Unknown property.,Tài sản không xác định.
vscode.css-language-features.i18n.json,bundle,Unknown vendor specific property.,Tài sản cụ thể của nhà cung cấp không xác định.
vscode.css-language-features.i18n.json,bundle,URI expected,Uri dự kiến
vscode.css-language-features.i18n.json,bundle,uri or string expected,URI hoặc chuỗi dự kiến
vscode.css-language-features.i18n.json,bundle,URL encodes a string,URL mã hóa một chuỗi
vscode.css-language-features.i18n.json,bundle,variable name expected,Tên biến dự kiến
vscode.css-language-features.i18n.json,bundle,variable value expected,giá trị biến dự kiến
vscode.css-language-features.i18n.json,bundle,When using a vendor-specific prefix also include the standard property,Khi sử dụng tiền tố dành riêng cho nhà cung cấp cũng bao gồm thuộc tính tiêu chuẩn
vscode.css-language-features.i18n.json,bundle,When using a vendor-specific prefix make sure to also include all other vendor-specific properties,"Khi sử dụng tiền tố dành riêng cho nhà cung cấp, hãy đảm bảo cũng bao gồm tất cả các thuộc tính cụ thể của nhà cung cấp"
vscode.css-language-features.i18n.json,bundle,While loop that takes an expression and repeatedly outputs the nested styles until the statement evaluates to `false`.,Trong khi vòng lặp có một biểu thức và liên tục xuất ra các kiểu lồng nhau cho đến khi câu lệnh đánh giá là 'false'.
vscode.css-language-features.i18n.json,bundle,whitespace expected,khoảng trắng dự kiến
vscode.css-language-features.i18n.json,bundle,wildcard expected,Wildcard mong đợi
